6033,-082.152E-3,+0.96060E+0,87.2689
6032,-082.151E-3,+0.96059E+0,87.2726
6031,-082.139E-3,+0.96059E+0,87.2726
6030,-082.148E-3,+0.96059E+0,87.2726
6029,-082.148E-3,+0.96058E+0,87.2763
6028,-082.147E-3,+0.96060E+0,87.2689
6027,-082.152E-3,+0.96059E+0,87.2726
6026,-082.149E-3,+0.96060E+0,87.2689
6025,-082.143E-3,+0.96059E+0,87.2726
6024,-082.146E-3,+0.96059E+0,87.2726
6023,-082.146E-3,+0.96061E+0,87.2651
6022,-082.148E-3,+0.96059E+0,87.2726
6021,-082.147E-3,+0.96061E+0,87.2651
6020,-082.152E-3,+0.96061E+0,87.2651
6019,-082.147E-3,+0.96059E+0,87.2726
6018,-082.153E-3,+0.96060E+0,87.2689
6017,-082.150E-3,+0.96059E+0,87.2726
6016,-082.150E-3,+0.96059E+0,87.2726
6015,-082.148E-3,+0.96061E+0,87.2651
6014,-082.150E-3,+0.96059E+0,87.2726
6013,-082.153E-3,+0.96060E+0,87.2689
6012,-082.155E-3,+0.96058E+0,87.2763
6011,-082.152E-3,+0.96059E+0,87.2726
6010,-082.151E-3,+0.96061E+0,87.2651
6009,-082.139E-3,+0.96058E+0,87.2763
6008,-082.150E-3,+0.96059E+0,87.2726
6007,-082.149E-3,+0.96058E+0,87.2763
6006,-082.146E-3,+0.96060E+0,87.2689
6005,-082.151E-3,+0.96059E+0,87.2726
6004,-082.139E-3,+0.96060E+0,87.2689
6003,-082.156E-3,+0.96060E+0,87.2689
6002,-082.145E-3,+0.96060E+0,87.2689
6001,-082.151E-3,+0.96059E+0,87.2726
6000,-082.153E-3,+0.96060E+0,87.2689
5999,-082.147E-3,+0.96059E+0,87.2726
5998,-082.146E-3,+0.96060E+0,87.2689
5997,-082.149E-3,+0.96059E+0,87.2726
5996,-082.148E-3,+0.96059E+0,87.2726
5995,-082.143E-3,+0.96060E+0,87.2689
5994,-082.147E-3,+0.96061E+0,87.2651
5993,-082.142E-3,+0.96059E+0,87.2726
5992,-082.143E-3,+0.96059E+0,87.2726
5991,-082.149E-3,+0.96060E+0,87.2689
5990,-082.143E-3,+0.96060E+0,87.2689
5989,-082.149E-3,+0.96060E+0,87.2689
5988,-082.153E-3,+0.96058E+0,87.2763
5987,-082.142E-3,+0.96060E+0,87.2689
5986,-082.145E-3,+0.96058E+0,87.2763
5985,-082.148E-3,+0.96059E+0,87.2726
5984,-082.152E-3,+0.96059E+0,87.2726
5983,-082.145E-3,+0.96059E+0,87.2726
5982,-082.143E-3,+0.96060E+0,87.2689
5981,-082.150E-3,+0.96059E+0,87.2726
5980,-082.145E-3,+0.96060E+0,87.2689
5979,-082.155E-3,+0.96060E+0,87.2689
5978,-082.153E-3,+0.96060E+0,87.2689
5977,-082.153E-3,+0.96059E+0,87.2726
5976,-082.150E-3,+0.96058E+0,87.2763
5975,-082.145E-3,+0.96060E+0,87.2689
5974,-082.151E-3,+0.96060E+0,87.2689
5973,-082.153E-3,+0.96059E+0,87.2726
5972,-082.141E-3,+0.96059E+0,87.2726
5971,-082.153E-3,+0.96059E+0,87.2726
5970,-082.146E-3,+0.96059E+0,87.2726
5969,-082.150E-3,+0.96058E+0,87.2763
5968,-082.143E-3,+0.96059E+0,87.2726
5967,-082.154E-3,+0.96059E+0,87.2726
5966,-082.153E-3,+0.96059E+0,87.2726
5965,-082.150E-3,+0.96058E+0,87.2763
5964,-082.149E-3,+0.96058E+0,87.2763
5963,-082.152E-3,+0.96058E+0,87.2763
5962,-082.142E-3,+0.96058E+0,87.2763
5961,-082.147E-3,+0.96059E+0,87.2726
5960,-082.151E-3,+0.96059E+0,87.2726
5959,-082.146E-3,+0.96058E+0,87.2763
5958,-082.147E-3,+0.96059E+0,87.2726
5957,-082.151E-3,+0.96058E+0,87.2763
5956,-082.146E-3,+0.96059E+0,87.2726
5955,-082.145E-3,+0.96058E+0,87.2763
5954,-082.154E-3,+0.96059E+0,87.2726
5953,-082.152E-3,+0.96060E+0,87.2689
5952,-082.155E-3,+0.96060E+0,87.2689
5951,-082.146E-3,+0.96059E+0,87.2726
5950,-082.149E-3,+0.96060E+0,87.2689
5949,-082.150E-3,+0.96059E+0,87.2726
5948,-082.148E-3,+0.96060E+0,87.2689
5947,-082.151E-3,+0.96059E+0,87.2726
5946,-082.146E-3,+0.96059E+0,87.2726
5945,-082.152E-3,+0.96058E+0,87.2763
5944,-082.151E-3,+0.96058E+0,87.2763
5943,-082.149E-3,+0.96059E+0,87.2726
5942,-082.140E-3,+0.96059E+0,87.2726
5941,-082.145E-3,+0.96058E+0,87.2763
5940,-082.155E-3,+0.96060E+0,87.2689
5939,-082.142E-3,+0.96059E+0,87.2726
5938,-082.148E-3,+0.96059E+0,87.2726
5937,-082.155E-3,+0.96058E+0,87.2763
5936,-082.146E-3,+0.96058E+0,87.2763
5935,-082.149E-3,+0.96059E+0,87.2726
5934,-082.151E-3,+0.96058E+0,87.2763
5933,-082.151E-3,+0.96059E+0,87.2726
5932,-082.147E-3,+0.96059E+0,87.2726
5931,-082.154E-3,+0.96058E+0,87.2763
5930,-082.148E-3,+0.96059E+0,87.2726
5929,-082.148E-3,+0.96059E+0,87.2726
5928,-082.148E-3,+0.96059E+0,87.2726
5927,-082.153E-3,+0.96059E+0,87.2726
5926,-082.149E-3,+0.96059E+0,87.2726
5925,-082.151E-3,+0.96057E+0,87.2800
5924,-082.151E-3,+0.96061E+0,87.2651
5923,-082.155E-3,+0.96059E+0,87.2726
5922,-082.145E-3,+0.96059E+0,87.2726
5921,-082.145E-3,+0.96058E+0,87.2763
5920,-082.145E-3,+0.96060E+0,87.2689
5919,-082.153E-3,+0.96060E+0,87.2689
5918,-082.150E-3,+0.96060E+0,87.2689
5917,-082.148E-3,+0.96060E+0,87.2689
5916,-082.152E-3,+0.96061E+0,87.2651
5915,-082.143E-3,+0.96059E+0,87.2726
5914,-082.148E-3,+0.96059E+0,87.2726
5913,-082.149E-3,+0.96061E+0,87.2651
5912,-082.149E-3,+0.96059E+0,87.2726
5911,-082.141E-3,+0.96058E+0,87.2763
5910,-082.155E-3,+0.96058E+0,87.2763
5909,-082.147E-3,+0.96059E+0,87.2726
5908,-082.147E-3,+0.96059E+0,87.2726
5907,-082.151E-3,+0.96059E+0,87.2726
5906,-082.150E-3,+0.96060E+0,87.2689
5905,-082.152E-3,+0.96058E+0,87.2763
5904,-082.148E-3,+0.96059E+0,87.2726
5903,-082.151E-3,+0.96060E+0,87.2689
5902,-082.150E-3,+0.96059E+0,87.2726
5901,-082.137E-3,+0.96059E+0,87.2726
5900,-082.146E-3,+0.96059E+0,87.2726
5899,-082.151E-3,+0.96058E+0,87.2763
5898,-082.148E-3,+0.96059E+0,87.2726
5897,-082.147E-3,+0.96060E+0,87.2689
5896,-082.151E-3,+0.96059E+0,87.2726
5895,-082.152E-3,+0.96059E+0,87.2726
5894,-082.145E-3,+0.96058E+0,87.2763
5893,-082.149E-3,+0.96059E+0,87.2726
5892,-082.148E-3,+0.96059E+0,87.2726
5891,-082.141E-3,+0.96060E+0,87.2689
5890,-082.141E-3,+0.96060E+0,87.2689
5889,-082.152E-3,+0.96058E+0,87.2763
5888,-082.145E-3,+0.96060E+0,87.2689
5887,-082.155E-3,+0.96058E+0,87.2763
5886,-082.149E-3,+0.96059E+0,87.2726
5885,-082.143E-3,+0.96059E+0,87.2726
5884,-082.146E-3,+0.96059E+0,87.2726
5883,-082.158E-3,+0.96059E+0,87.2726
5882,-082.145E-3,+0.96059E+0,87.2726
5881,-082.155E-3,+0.96058E+0,87.2763
5880,-082.151E-3,+0.96060E+0,87.2689
5879,-082.145E-3,+0.96059E+0,87.2726
5878,-082.157E-3,+0.96060E+0,87.2689
5877,-082.145E-3,+0.96060E+0,87.2689
5876,-082.156E-3,+0.96059E+0,87.2726
5875,-082.145E-3,+0.96059E+0,87.2726
5874,-082.139E-3,+0.96060E+0,87.2689
5873,-082.142E-3,+0.96058E+0,87.2763
5872,-082.147E-3,+0.96059E+0,87.2726
5871,-082.145E-3,+0.96060E+0,87.2689
5870,-082.151E-3,+0.96059E+0,87.2726
5869,-082.148E-3,+0.96058E+0,87.2763
5868,-082.149E-3,+0.96059E+0,87.2726
5867,-082.145E-3,+0.96060E+0,87.2689
5866,-082.145E-3,+0.96059E+0,87.2726
5865,-082.147E-3,+0.96061E+0,87.2651
5864,-082.140E-3,+0.96059E+0,87.2726
5863,-082.154E-3,+0.96059E+0,87.2726
5862,-082.147E-3,+0.96059E+0,87.2726
5861,-082.150E-3,+0.96060E+0,87.2689
5860,-082.151E-3,+0.96060E+0,87.2689
5859,-082.150E-3,+0.96060E+0,87.2689
5858,-082.148E-3,+0.96059E+0,87.2726
5857,-082.151E-3,+0.96059E+0,87.2726
5856,-082.145E-3,+0.96060E+0,87.2689
5855,-082.152E-3,+0.96059E+0,87.2726
5854,-082.153E-3,+0.96061E+0,87.2651
5853,-082.143E-3,+0.96059E+0,87.2726
5852,-082.145E-3,+0.96059E+0,87.2726
5851,-082.147E-3,+0.96059E+0,87.2726
5850,-082.142E-3,+0.96059E+0,87.2726
5849,-082.148E-3,+0.96061E+0,87.2651
5848,-082.142E-3,+0.96060E+0,87.2689
5847,-082.147E-3,+0.96060E+0,87.2689
5846,-082.150E-3,+0.96060E+0,87.2689
5845,-082.156E-3,+0.96059E+0,87.2726
5844,-082.148E-3,+0.96058E+0,87.2763
5843,-082.150E-3,+0.96059E+0,87.2726
5842,-082.153E-3,+0.96059E+0,87.2726
5841,-082.146E-3,+0.96060E+0,87.2689
5840,-082.147E-3,+0.96060E+0,87.2689
5839,-082.145E-3,+0.96059E+0,87.2726
5838,-082.153E-3,+0.96059E+0,87.2726
5837,-082.159E-3,+0.96059E+0,87.2726
5836,-082.148E-3,+0.96060E+0,87.2689
5835,-082.155E-3,+0.96059E+0,87.2726
5834,-082.147E-3,+0.96059E+0,87.2726
5833,-082.140E-3,+0.96059E+0,87.2726
5832,-082.150E-3,+0.96057E+0,87.2800
5831,-082.153E-3,+0.96059E+0,87.2726
5830,-082.146E-3,+0.96058E+0,87.2763
5829,-082.145E-3,+0.96059E+0,87.2726
5828,-082.156E-3,+0.96059E+0,87.2726
5827,-082.147E-3,+0.96060E+0,87.2689
5826,-082.148E-3,+0.96058E+0,87.2763
5825,-082.153E-3,+0.96058E+0,87.2763
5824,-082.148E-3,+0.96058E+0,87.2763
5823,-082.152E-3,+0.96059E+0,87.2726
5822,-082.150E-3,+0.96059E+0,87.2726
5821,-082.148E-3,+0.96057E+0,87.2800
5820,-082.150E-3,+0.96057E+0,87.2800
5819,-082.149E-3,+0.96059E+0,87.2726
5818,-082.154E-3,+0.96060E+0,87.2689
5817,-082.146E-3,+0.96059E+0,87.2726
5816,-082.151E-3,+0.96059E+0,87.2726
5815,-082.155E-3,+0.96058E+0,87.2763
5814,-082.149E-3,+0.96059E+0,87.2726
5813,-082.148E-3,+0.96058E+0,87.2763
5812,-082.147E-3,+0.96059E+0,87.2726
5811,-082.152E-3,+0.96058E+0,87.2763
5810,-082.153E-3,+0.96060E+0,87.2689
5809,-082.148E-3,+0.96059E+0,87.2726
5808,-082.149E-3,+0.96060E+0,87.2689
5807,-082.143E-3,+0.96059E+0,87.2726
5806,-082.150E-3,+0.96059E+0,87.2726
5805,-082.139E-3,+0.96060E+0,87.2689
5804,-082.143E-3,+0.96059E+0,87.2726
5803,-082.150E-3,+0.96060E+0,87.2689
5802,-082.142E-3,+0.96059E+0,87.2726
5801,-082.151E-3,+0.96059E+0,87.2726
5800,-082.150E-3,+0.96059E+0,87.2726
5799,-082.149E-3,+0.96058E+0,87.2763
5798,-082.141E-3,+0.96059E+0,87.2726
5797,-082.150E-3,+0.96060E+0,87.2689
5796,-082.147E-3,+0.96059E+0,87.2726
5795,-082.149E-3,+0.96058E+0,87.2763
5794,-082.150E-3,+0.96059E+0,87.2726
5793,-082.152E-3,+0.96059E+0,87.2726
5792,-082.148E-3,+0.96060E+0,87.2689
5791,-082.147E-3,+0.96060E+0,87.2689
5790,-082.153E-3,+0.96059E+0,87.2726
5789,-082.151E-3,+0.96059E+0,87.2726
5788,-082.150E-3,+0.96059E+0,87.2726
5787,-082.149E-3,+0.96060E+0,87.2689
5786,-082.150E-3,+0.96060E+0,87.2689
5785,-082.145E-3,+0.96060E+0,87.2689
5784,-082.151E-3,+0.96058E+0,87.2763
5783,-082.143E-3,+0.96058E+0,87.2763
5782,-082.150E-3,+0.96059E+0,87.2726
5781,-082.152E-3,+0.96057E+0,87.2800
5780,-082.158E-3,+0.96058E+0,87.2763
5779,-082.147E-3,+0.96058E+0,87.2763
5778,-082.148E-3,+0.96059E+0,87.2726
5777,-082.148E-3,+0.96057E+0,87.2800
5776,-082.154E-3,+0.96057E+0,87.2800
5775,-082.151E-3,+0.96059E+0,87.2726
5774,-082.154E-3,+0.96058E+0,87.2763
5773,-082.146E-3,+0.96059E+0,87.2726
5772,-082.150E-3,+0.96058E+0,87.2763
5771,-082.151E-3,+0.96059E+0,87.2726
5770,-082.143E-3,+0.96060E+0,87.2689
5769,-082.151E-3,+0.96061E+0,87.2651
5768,-082.156E-3,+0.96059E+0,87.2726
5767,-082.149E-3,+0.96058E+0,87.2763
5766,-082.151E-3,+0.96059E+0,87.2726
5765,-082.160E-3,+0.96058E+0,87.2763
5764,-082.148E-3,+0.96059E+0,87.2726
5763,-082.156E-3,+0.96060E+0,87.2689
5762,-082.142E-3,+0.96058E+0,87.2763
5761,-082.150E-3,+0.96060E+0,87.2689
5760,-082.143E-3,+0.96059E+0,87.2726
5759,-082.151E-3,+0.96058E+0,87.2763
5758,-082.149E-3,+0.96058E+0,87.2763
5757,-082.148E-3,+0.96058E+0,87.2763
5756,-082.146E-3,+0.96059E+0,87.2726
5755,-082.155E-3,+0.96059E+0,87.2726
5754,-082.142E-3,+0.96058E+0,87.2763
5753,-082.152E-3,+0.96060E+0,87.2689
5752,-082.146E-3,+0.96058E+0,87.2763
5751,-082.148E-3,+0.96060E+0,87.2689
5750,-082.150E-3,+0.96059E+0,87.2726
5749,-082.153E-3,+0.96060E+0,87.2689
5748,-082.152E-3,+0.96060E+0,87.2689
5747,-082.157E-3,+0.96059E+0,87.2726
5746,-082.148E-3,+0.96059E+0,87.2726
5745,-082.143E-3,+0.96058E+0,87.2763
5744,-082.153E-3,+0.96060E+0,87.2689
5743,-082.152E-3,+0.96059E+0,87.2726
5742,-082.148E-3,+0.96059E+0,87.2726
5741,-082.146E-3,+0.96061E+0,87.2651
5740,-082.150E-3,+0.96060E+0,87.2689
5739,-082.155E-3,+0.96059E+0,87.2726
5738,-082.148E-3,+0.96060E+0,87.2689
5737,-082.146E-3,+0.96061E+0,87.2651
5736,-082.146E-3,+0.96059E+0,87.2726
5735,-082.152E-3,+0.96060E+0,87.2689
5734,-082.149E-3,+0.96060E+0,87.2689
5733,-082.155E-3,+0.96059E+0,87.2726
5732,-082.153E-3,+0.96059E+0,87.2726
5731,-082.138E-3,+0.96059E+0,87.2726
5730,-082.151E-3,+0.96058E+0,87.2763
5729,-082.152E-3,+0.96060E+0,87.2689
5728,-082.154E-3,+0.96059E+0,87.2726
5727,-082.158E-3,+0.96058E+0,87.2763
5726,-082.143E-3,+0.96059E+0,87.2726
5725,-082.145E-3,+0.96059E+0,87.2726
5724,-082.159E-3,+0.96059E+0,87.2726
5723,-082.151E-3,+0.96059E+0,87.2726
5722,-082.155E-3,+0.96059E+0,87.2726
5721,-082.142E-3,+0.96059E+0,87.2726
5720,-082.145E-3,+0.96059E+0,87.2726
5719,-082.146E-3,+0.96059E+0,87.2726
5718,-082.151E-3,+0.96059E+0,87.2726
5717,-082.148E-3,+0.96059E+0,87.2726
5716,-082.149E-3,+0.96060E+0,87.2689
5715,-082.153E-3,+0.96059E+0,87.2726
5714,-082.142E-3,+0.96061E+0,87.2651
5713,-082.146E-3,+0.96059E+0,87.2726
5712,-082.142E-3,+0.96060E+0,87.2689
5711,-082.148E-3,+0.96059E+0,87.2726
5710,-082.148E-3,+0.96059E+0,87.2726
5709,-082.152E-3,+0.96060E+0,87.2689
5708,-082.151E-3,+0.96060E+0,87.2689
5707,-082.152E-3,+0.96060E+0,87.2689
5706,-082.151E-3,+0.96059E+0,87.2726
5705,-082.156E-3,+0.96060E+0,87.2689
5704,-082.150E-3,+0.96059E+0,87.2726
5703,-082.156E-3,+0.96058E+0,87.2763
5702,-082.143E-3,+0.96060E+0,87.2689
5701,-082.152E-3,+0.96057E+0,87.2800
5700,-082.145E-3,+0.96059E+0,87.2726
5699,-082.142E-3,+0.96060E+0,87.2689
5698,-082.154E-3,+0.96059E+0,87.2726
5697,-082.156E-3,+0.96059E+0,87.2726
5696,-082.151E-3,+0.96056E+0,87.2838
5695,-082.158E-3,+0.96055E+0,87.2875
5694,-082.149E-3,+0.96059E+0,87.2726
5693,-082.147E-3,+0.96060E+0,87.2689
5692,-082.142E-3,+0.96057E+0,87.2800
5691,-082.148E-3,+0.96060E+0,87.2689
5690,-082.147E-3,+0.96059E+0,87.2726
5689,-082.155E-3,+0.96060E+0,87.2689
5688,-082.155E-3,+0.96059E+0,87.2726
5687,-082.147E-3,+0.96059E+0,87.2726
5686,-082.150E-3,+0.96059E+0,87.2726
5685,-082.150E-3,+0.96060E+0,87.2689
5684,-082.149E-3,+0.96060E+0,87.2689
5683,-082.150E-3,+0.96061E+0,87.2651
5682,-082.148E-3,+0.96060E+0,87.2689
5681,-082.149E-3,+0.96057E+0,87.2800
5680,-082.147E-3,+0.96059E+0,87.2726
5679,-082.151E-3,+0.96060E+0,87.2689
5678,-082.152E-3,+0.96060E+0,87.2689
5677,-082.153E-3,+0.96059E+0,87.2726
5676,-082.146E-3,+0.96059E+0,87.2726
5675,-082.149E-3,+0.96059E+0,87.2726
5674,-082.155E-3,+0.96058E+0,87.2763
5673,-082.152E-3,+0.96060E+0,87.2689
5672,-082.147E-3,+0.96059E+0,87.2726
5671,-082.153E-3,+0.96060E+0,87.2689
5670,-082.147E-3,+0.96058E+0,87.2763
5669,-082.149E-3,+0.96059E+0,87.2726
5668,-082.151E-3,+0.96061E+0,87.2651
5667,-082.153E-3,+0.96059E+0,87.2726
5666,-082.150E-3,+0.96058E+0,87.2763
5665,-082.147E-3,+0.96059E+0,87.2726
5664,-082.153E-3,+0.96060E+0,87.2689
5663,-082.150E-3,+0.96059E+0,87.2726
5662,-082.148E-3,+0.96059E+0,87.2726
5661,-082.147E-3,+0.96058E+0,87.2763
5660,-082.152E-3,+0.96060E+0,87.2689
5659,-082.153E-3,+0.96060E+0,87.2689
5658,-082.151E-3,+0.96059E+0,87.2726
5657,-082.157E-3,+0.96059E+0,87.2726
5656,-082.152E-3,+0.96059E+0,87.2726
5655,-082.155E-3,+0.96058E+0,87.2763
5654,-082.143E-3,+0.96058E+0,87.2763
5653,-082.148E-3,+0.96059E+0,87.2726
5652,-082.154E-3,+0.96058E+0,87.2763
5651,-082.143E-3,+0.96059E+0,87.2726
5650,-082.155E-3,+0.96058E+0,87.2763
5649,-082.150E-3,+0.96059E+0,87.2726
5648,-082.149E-3,+0.96059E+0,87.2726
5647,-082.145E-3,+0.96058E+0,87.2763
5646,-082.151E-3,+0.96058E+0,87.2763
5645,-082.153E-3,+0.96060E+0,87.2689
5644,-082.149E-3,+0.96059E+0,87.2726
5643,-082.147E-3,+0.96060E+0,87.2689
5642,-082.154E-3,+0.96059E+0,87.2726
5641,-082.147E-3,+0.96061E+0,87.2651
5640,-082.141E-3,+0.96060E+0,87.2689
5639,-082.148E-3,+0.96059E+0,87.2726
5638,-082.147E-3,+0.96058E+0,87.2763
5637,-082.154E-3,+0.96060E+0,87.2689
5636,-082.148E-3,+0.96058E+0,87.2763
5635,-082.150E-3,+0.96060E+0,87.2689
5634,-082.154E-3,+0.96059E+0,87.2726
5633,-082.151E-3,+0.96058E+0,87.2763
5632,-082.148E-3,+0.96059E+0,87.2726
5631,-082.152E-3,+0.96060E+0,87.2689
5630,-082.146E-3,+0.96059E+0,87.2726
5629,-082.157E-3,+0.96058E+0,87.2763
5628,-082.148E-3,+0.96058E+0,87.2763
5627,-082.151E-3,+0.96059E+0,87.2726
5626,-082.149E-3,+0.96059E+0,87.2726
5625,-082.142E-3,+0.96061E+0,87.2651
5624,-082.160E-3,+0.96059E+0,87.2726
5623,-082.148E-3,+0.96058E+0,87.2763
5622,-082.152E-3,+0.96059E+0,87.2726
5621,-082.147E-3,+0.96059E+0,87.2726
5620,-082.147E-3,+0.96059E+0,87.2726
5619,-082.151E-3,+0.96059E+0,87.2726
5618,-082.155E-3,+0.96059E+0,87.2726
5617,-082.155E-3,+0.96058E+0,87.2763
5616,-082.151E-3,+0.96059E+0,87.2726
5615,-082.149E-3,+0.96058E+0,87.2763
5614,-082.149E-3,+0.96059E+0,87.2726
5613,-082.149E-3,+0.96059E+0,87.2726
5612,-082.147E-3,+0.96059E+0,87.2726
5611,-082.150E-3,+0.96060E+0,87.2689
5610,-082.159E-3,+0.96057E+0,87.2800
5609,-082.143E-3,+0.96058E+0,87.2763
5608,-082.148E-3,+0.96058E+0,87.2763
5607,-082.155E-3,+0.96058E+0,87.2763
5606,-082.151E-3,+0.96059E+0,87.2726
5605,-082.155E-3,+0.96060E+0,87.2689
5604,-082.147E-3,+0.96058E+0,87.2763
5603,-082.152E-3,+0.96058E+0,87.2763
5602,-082.151E-3,+0.96059E+0,87.2726
5601,-082.153E-3,+0.96059E+0,87.2726
5600,-082.155E-3,+0.96059E+0,87.2726
5599,-082.155E-3,+0.96059E+0,87.2726
5598,-082.154E-3,+0.96058E+0,87.2763
5597,-082.143E-3,+0.96058E+0,87.2763
5596,-082.157E-3,+0.96059E+0,87.2726
5595,-082.149E-3,+0.96059E+0,87.2726
5594,-082.150E-3,+0.96058E+0,87.2763
